name_length	value	response_time	accuracy	coarse_category	fine_category	subject	
11	25	0.6741825999997673	1	place	country	26	
13	38	0.7279904999995779	1	place	monument	26	
13	12	0.5885469999993802	1	person	writer	26	
13	3	0.46902700000282493	1	place	body_of_water	26	
16	35	0.9948779000005743	1	place	body_of_water	26	
12	0	0.6505599999982223	1	person	politician	26	
4	34	0.4809977999975672	1	place	body_of_water	26	
6	29	1.1821982000001299	1	place	city	26	
8	6	0.7353145000015502	1	person	politician	26	
16	10	0.8339056000004348	1	person	writer	26	
7	23	0.9769420999982685	1	place	country	26	
15	32	1.2261161999995238	1	place	body_of_water	26	
4	30	1.1459467999993649	1	place	city	26	
13	37	0.8929630000020552	1	place	monument	26	
9	5	0.5700671999984479	1	person	musician	26	
15	17	0.6592123000009451	1	person	politician	26	
18	22	0.5224395000004733	1	person	actor	26	
23	15	0.8542887999974482	1	person	musician	26	
11	18	0.8528077000009944	1	person	actor	26	
9	16	0.7851153999981761	1	person	musician	26	
10	36	0.7536490999991656	1	place	monument	26	
6	1	0.30730789999870467	1	person	actor	26	
9	31	1.0471207999980834	1	place	city	26	
6	26	1.1492061999997532	1	place	country	26	
16	33	0.8480803000020387	1	place	body_of_water	26	
5	2	0.3924224000002141	1	place	city	26	
5	9	0.3775692999988678	1	place	country	26	
4	30	0.7270457999984501	1	place	city	26	
7	23	0.9709647000017867	1	place	country	26	
19	11	0.5967088999968837	1	person	writer	26	
9	5	1.036459200000536	1	person	musician	26	
4	34	1.331537699999899	1	place	body_of_water	26	
13	3	0.28659070000139764	1	place	body_of_water	26	
15	14	0.9310444000002462	1	person	musician	26	
10	36	1.1340784999993048	1	place	monument	26	
13	12	1.009211900000082	1	person	writer	26	
11	25	1.0971633000008296	1	place	country	26	
8	28	0.7976303999967058	1	place	city	26	
12	0	0.8465888999999152	1	person	politician	26	
17	20	1.3090838000025542	1	person	actor	26	
16	35	1.1931571999994048	1	place	body_of_water	26	
14	19	0.6648851999998442	1	person	actor	26	
12	8	0.6073467000023811	1	person	writer	26	
8	24	0.7758479999974952	1	place	country	26	
15	32	1.0475141999995685	1	place	body_of_water	26	
9	7	0.2705950000017765	1	person	writer	26	
7	13	1.3005309000000125	1	person	musician	26	
13	38	1.4714695999973628	1	place	monument	26	
13	37	0.7726805999991484	1	place	monument	26	
5	9	0.24569759999940288	1	place	country	26	
6	26	0.6841645999993489	1	place	country	26	
9	31	1.2481860000007146	1	place	city	26	
15	17	0.6545401000003039	1	person	politician	26	
8	6	0.26039359999776934	1	person	politician	26	
17	27	0.9870186000007379	1	person	politician	26	
16	33	1.1234723999987182	1	place	body_of_water	26	
18	22	1.1585920999968948	1	person	actor	26	
14	21	0.5676423000004434	1	person	politician	26	
11	18	1.0087309000009554	1	person	actor	26	
5	2	0.29593799999929615	1	place	city	26	
23	15	2.012957599999936	1	person	musician	26	
9	16	0.8607105000010051	1	person	musician	26	
9	4	0.29861739999978454	1	place	monument	26	
15	39	1.7271484999982931	1	place	monument	26	
6	1	0.7775513000015053	1	person	actor	26	
16	10	1.2592257999967842	1	person	writer	26	
6	29	0.9848665999998047	1	place	city	26	
17	20	0.5998378000003868	1	person	actor	26	
10	36	0.8003691999983857	1	place	monument	26	
9	31	0.64079270000002	1	place	city	26	
4	34	0.6305882999986352	1	place	body_of_water	26	
4	30	1.0536294000012276	1	place	city	26	
5	2	0.2600868999979866	1	place	city	26	
14	21	0.953798899998219	1	person	politician	26	
16	35	0.6269178000002285	1	place	body_of_water	26	
16	10	0.6822323000014876	1	person	writer	26	
7	23	1.1352856000012252	1	place	country	26	
12	8	0.8496617000018887	1	person	writer	26	
9	4	0.5922189999982947	1	place	monument	26	
8	28	0.5048486000014236	1	place	city	26	
9	5	0.7086326999997254	1	person	musician	26	
14	19	0.7451870000004419	1	person	actor	26	
13	37	1.1003712999990967	1	place	monument	26	
15	32	0.9608176000001549	1	place	body_of_water	26	
6	1	0.2345010999997612	1	person	actor	26	
5	9	0.2730523999998695	1	place	country	26	
15	17	1.078101200000674	1	person	politician	26	
9	16	0.7478989999981422	1	person	musician	26	
13	38	1.0544195000002219	1	place	monument	26	
15	14	1.02880119999827	1	person	musician	26	
6	29	1.2278468000004068	1	place	city	26	
12	0	0.7304453999968246	1	person	politician	26	
23	15	0.9742731000005733	1	person	musician	26	
13	3	1.351377400002093	1	place	body_of_water	26	
11	25	1.2656996000005165	1	place	country	26	
17	27	0.6890248999989126	1	person	politician	26	
7	13	0.5182275999977719	1	person	musician	26	
6	26	1.1054036999994423	1	place	country	26	
8	6	0.8690575000000536	1	person	politician	26	
11	18	1.5059085999964736	1	person	actor	26	
13	12	1.0458827000002202	1	person	writer	26	
15	39	1.0044244999990042	1	place	monument	26	
8	24	1.0448157000028004	1	place	country	26	
9	7	0.2513571999988926	1	person	writer	26	
19	11	1.3776818000005733	1	person	writer	26	
16	33	1.227585500000714	1	place	body_of_water	26	
18	22	1.1792544999989332	1	person	actor	26	
5	2	0.24590960000205087	1	place	city	26	
9	4	0.26822160000301665	1	place	monument	26	
9	16	0.7536230000005162	1	person	musician	26	
18	22	0.9000692999979947	1	person	actor	26	
15	17	0.8006187999999383	1	person	politician	26	
7	13	0.6082358999992721	1	person	musician	26	
8	6	0.19999820000157342	1	person	politician	26	
23	15	0.6872392999976	1	person	musician	26	
15	14	0.8203778999995848	1	person	musician	26	
14	19	0.5634441999973205	1	person	actor	26	
9	31	0.6060174000012921	0	place	city	26	
6	26	0.6623736000001372	0	place	country	26	
13	3	0.9561657999984163	1	place	body_of_water	26	
8	24	1.0463321000024735	1	place	country	26	
12	8	1.0043528999995033	1	person	writer	26	
15	39	1.2683920000017679	1	place	monument	26	
13	12	0.7215722000000824	1	person	writer	26	
10	36	0.9334159999998519	1	place	monument	26	
13	38	1.2325689000026614	1	place	monument	26	
8	28	1.0876035000001139	1	place	city	26	
17	27	0.836048799999844	1	person	politician	26	
13	37	0.8498261999993701	1	place	monument	26	
6	1	0.6408957999992708	1	person	actor	26	
11	25	0.7441365999984555	1	place	country	26	
19	11	2.0903920999990078	1	person	writer	26	
4	34	0.6147048999991966	1	place	body_of_water	26	
5	9	0.27142060000187485	1	place	country	26	
7	23	0.6447346000022662	1	place	country	26	
15	32	1.2271436999981233	1	place	body_of_water	26	
17	20	1.2267143999997643	1	person	actor	26	
16	10	1.1634130999991612	1	person	writer	26	
16	35	1.1498591000017768	1	place	body_of_water	26	
12	0	2.0316344000020763	1	person	politician	26	
9	5	0.2858963999970001	1	person	musician	26	
11	18	0.8185264000021562	1	person	actor	26	
16	33	0.6254938999991282	1	place	body_of_water	26	
14	21	1.2412390999998024	1	person	politician	26	
4	30	1.112370999999257	1	place	city	26	
9	7	0.23694740000064485	1	person	writer	26	
6	29	2.019448899998679	1	place	city	26	
6	26	0.5720578999971622	1	place	country	26	
15	32	1.077270400000998	1	place	body_of_water	26	
8	24	0.394367400000192	1	place	country	26	
17	27	0.8274893000016164	0	person	politician	26	
17	20	1.0658526000006532	1	person	actor	26	
19	11	0.8315728000015952	1	person	writer	26	
12	8	0.9432817999986582	1	person	writer	26	
11	18	1.0499488999994355	1	person	actor	26	
16	10	0.592341799998394	1	person	writer	26	
15	39	0.5527932000004512	1	place	monument	26	
15	17	0.5304813000002468	1	person	politician	26	
8	6	0.47711270000218065	1	person	politician	26	
14	21	1.4823408999982348	1	person	politician	26	
13	12	0.9760902000016358	1	person	writer	26	
4	30	0.8733608000002278	1	place	city	26	
23	15	1.3984544999984792	1	person	musician	26	
18	22	1.167611400000169	1	person	actor	26	
7	13	2.368552300002193	1	person	musician	26	
6	29	0.754064799999469	1	place	city	26	
6	1	0.21209859999726177	1	person	actor	26	
9	16	1.7074128000022029	1	person	musician	26	
4	34	1.1116880000008678	1	place	body_of_water	26	
9	4	0.29947059999904013	1	place	monument	26	
8	28	0.9119860999999219	1	place	city	26	
13	38	1.3877860999964469	1	place	monument	26	
16	33	1.1717089000012493	1	place	body_of_water	26	
9	31	0.6606245999973908	1	place	city	26	
5	9	0.29926569999952335	1	place	country	26	
14	19	1.1524104999989504	1	person	actor	26	
10	36	0.7229145999990578	1	place	monument	26	
9	7	0.21470160000171745	1	person	writer	26	
13	37	0.6057792999999947	1	place	monument	26	
7	23	0.5335231999997632	1	place	country	26	
13	3	0.3679991999997583	1	place	body_of_water	26	
16	35	0.8970991999995022	1	place	body_of_water	26	
9	5	0.4296140000005835	1	person	musician	26	
15	14	1.5487198999981047	1	person	musician	26	
12	0	1.455798800001503	1	person	politician	26	
11	25	1.2382136000014725	1	place	country	26	
5	2	0.37340580000090995	1	place	city	26	
13	3	0.23947990000306163	1	place	body_of_water	26	
6	26	0.9186608999989403	0	place	country	26	
15	39	1.2664235000011104	1	place	monument	26	
8	6	0.256057000002329	1	person	politician	26	
7	23	1.06260729999849	1	place	country	26	
13	12	1.004419400000188	1	person	writer	26	
18	22	1.8121286000023247	1	person	actor	26	
4	34	0.9079165000002831	1	place	body_of_water	26	
14	19	1.4317358000007516	1	person	actor	26	
17	27	1.0061461999976018	1	person	politician	26	
12	0	1.3020189000017126	1	person	politician	26	
9	7	0.2423802000012074	1	person	writer	26	
5	2	0.26557229999889387	1	place	city	26	
16	10	0.7354841000014858	1	person	writer	26	
4	30	1.0106479999994917	1	place	city	26	
7	13	0.6664497000019765	1	person	musician	26	
11	18	0.7842043000018748	1	person	actor	26	
9	5	0.9127096999982314	1	person	musician	26	
5	9	0.3004728999985673	1	place	country	26	
16	33	0.6089556999977503	1	place	body_of_water	26	
12	8	0.7447471000014048	1	person	writer	26	
8	28	0.7157633000024362	1	place	city	26	
6	29	0.6885213000023214	1	place	city	26	
16	35	0.7247675999969942	0	place	body_of_water	26	
9	4	0.2646013999983552	1	place	monument	26	
9	16	0.7510989000002155	1	person	musician	26	
19	11	1.1209774000017205	1	person	writer	26	
15	14	2.96389999999883	1	person	musician	26	
13	38	0.6713177000019641	1	place	monument	26	
8	24	0.5330752000008943	1	place	country	26	
10	36	0.7848594999995839	1	place	monument	26	
6	1	0.22521830000187038	1	person	actor	26	
13	37	1.3050184000021545	1	place	monument	26	
9	31	1.0133400000013353	1	place	city	26	
23	15	0.8612493000000541	1	person	musician	26	
11	25	1.3230666999988898	1	place	country	26	
14	21	0.7582423000021663	1	person	politician	26	
17	20	1.4487287000010838	0	person	actor	26	
15	17	0.8309207999991486	1	person	politician	26	
15	32	1.0708301000013307	1	place	body_of_water	26	
17	27	0.7009137999993982	1	person	politician	26	
5	9	0.25741910000215285	1	place	country	26	
9	16	1.6871996999980183	1	person	musician	26	
15	39	0.8674333000017214	1	place	monument	26	
9	4	0.35199650000140537	1	place	monument	26	
23	15	1.1703808999991452	1	person	musician	26	
15	17	0.5803357000004326	1	person	politician	26	
12	8	1.0861250999987533	1	person	writer	26	
9	5	0.25848640000185696	1	person	musician	26	
7	13	1.4009546999986924	1	person	musician	26	
13	12	0.7368446000000404	1	person	writer	26	
13	38	1.587256899998465	1	place	monument	26	
8	6	0.5797138000016275	1	person	politician	26	
17	20	2.125056400000176	0	person	actor	26	
16	35	0.9687665999990713	1	place	body_of_water	26	
12	0	0.5304844999991474	1	person	politician	26	
9	7	0.20553360000121756	1	person	writer	26	
14	19	0.5020125000010012	1	person	actor	26	
7	23	1.441887900000438	1	place	country	26	
6	26	0.6162444000001415	1	place	country	26	
10	36	0.6561292000005778	1	place	monument	26	
14	21	0.6144547000003513	1	person	politician	26	
13	37	1.5343830999991042	1	place	monument	26	
4	34	1.0734770000017306	1	place	body_of_water	26	
15	14	1.2386923999983992	1	person	musician	26	
11	18	1.8443363000005775	0	person	actor	26	
11	25	0.9393870999992942	1	place	country	26	
16	10	1.2394116999967082	1	person	writer	26	
15	32	0.854533800000354	1	place	body_of_water	26	
6	29	1.1403497999999672	1	place	city	26	
8	28	1.0945846000031452	1	place	city	26	
8	24	0.8591188000027614	1	place	country	26	
13	3	0.28007869999782997	1	place	body_of_water	26	
6	1	0.3173939000007522	1	person	actor	26	
4	30	0.5605756000004476	1	place	city	26	
5	2	0.3458632000001671	1	place	city	26	
19	11	0.8287979000015184	1	person	writer	26	
18	22	0.6367556000004697	1	person	actor	26	
16	33	0.9631880000015371	1	place	body_of_water	26	
9	31	1.0369429999991553	1	place	city	26	
5	2	0.39930399999866495	1	place	city	26	
7	23	1.2644910999988497	1	place	country	26	
18	22	0.7022866000006616	1	person	actor	26	
15	17	0.816706499997963	1	person	politician	26	
11	25	1.4077162000030512	1	place	country	26	
9	5	0.3282799000007799	1	person	musician	26	
8	24	0.7793935999980022	1	place	country	26	
9	4	0.3170073000001139	1	place	monument	26	
6	29	1.5197043000007397	1	place	city	26	
9	31	0.7867588000008254	1	place	city	26	
13	37	0.8352321999991545	1	place	monument	26	
23	15	0.7541667999976198	1	person	musician	26	
19	11	0.724128900001233	1	person	writer	26	
13	38	0.5352406000019982	1	place	monument	26	
6	26	1.1712532000019564	1	place	country	26	
15	39	0.9810142999995151	1	place	monument	26	
12	8	1.1187358000024687	1	person	writer	26	
9	16	0.928965099999914	1	person	musician	26	
11	18	0.7644708000007086	1	person	actor	26	
14	19	1.2946526000014273	1	person	actor	26	
9	7	0.3317609000005177	1	person	writer	26	
13	3	0.2238121999980649	1	place	body_of_water	26	
6	1	0.2308350999992399	1	person	actor	26	
16	35	0.83000919999904	1	place	body_of_water	26	
14	21	0.637054499999067	1	person	politician	26	
15	14	0.8196127000010165	1	person	musician	26	
13	12	0.5953816000001098	1	person	writer	26	
8	28	1.611922100000811	1	place	city	26	
17	20	0.8131596999992325	0	person	actor	26	
16	33	1.5655970000007073	1	place	body_of_water	26	
4	30	1.2000580999992962	1	place	city	26	
16	10	0.9122338000015588	1	person	writer	26	
12	0	0.5722034999998868	1	person	politician	26	
17	27	0.4693314999967697	1	person	politician	26	
10	36	1.4270768999995198	1	place	monument	26	
5	9	0.23482030000013765	1	place	country	26	
7	13	0.3374309999999241	1	person	musician	26	
8	6	0.24460710000130348	1	person	politician	26	
15	32	1.4031452999988687	1	place	body_of_water	26	
4	34	1.4102893000017502	1	place	body_of_water	26	
16	10	0.671682599997439	1	person	writer	26	
19	11	1.844769000002998	1	person	writer	26	
7	13	1.0519481000010273	1	person	musician	26	
13	12	0.9456608000000415	1	person	writer	26	
6	26	1.0993027000004076	1	place	country	26	
11	18	0.7524591000001237	1	person	actor	26	
5	2	0.25880709999910323	1	place	city	26	
10	36	0.5685775999991165	1	place	monument	26	
12	0	0.4985048000016832	1	person	politician	26	
16	33	0.4950727999967057	1	place	body_of_water	26	
4	30	1.2922201000001223	1	place	city	26	
6	29	1.3527240000003076	1	place	city	26	
7	23	1.1710166000011668	1	place	country	26	
9	31	0.9963511999994807	1	place	city	26	
11	25	0.7814914000009594	1	place	country	26	
13	38	1.119277300000249	1	place	monument	26	
9	5	0.2264431000003242	1	person	musician	26	
8	6	0.1854429999984859	1	person	politician	26	
14	19	0.7540523999996367	1	person	actor	26	
17	27	0.7877847999989172	1	person	politician	26	
14	21	1.2202552999988256	1	person	politician	26	
15	17	1.1079984000025433	1	person	politician	26	
9	7	0.24849729999914416	1	person	writer	26	
13	3	0.2070958000003884	1	place	body_of_water	26	
5	9	0.2635225000012724	1	place	country	26	
15	39	0.7181071999984852	1	place	monument	26	
9	4	0.257173200003308	1	place	monument	26	
8	24	0.838827499999752	1	place	country	26	
15	32	1.3988726000025054	1	place	body_of_water	26	
13	37	0.91201170000204	1	place	monument	26	
8	28	0.6845045000009122	1	place	city	26	
23	15	1.6641890999999305	1	person	musician	26	
16	35	1.0705911000004562	1	place	body_of_water	26	
18	22	1.2197332000032475	1	person	actor	26	
9	16	1.027395000000979	1	person	musician	26	
6	1	0.6666873000031046	1	person	actor	26	
15	14	1.0564594000024954	1	person	musician	26	
12	8	0.774129699999321	1	person	writer	26	
4	34	1.3680430999993405	1	place	body_of_water	26	
17	20	0.577757200000633	1	person	actor	26	
13	38	1.1216820000008738	1	place	monument	26	
10	36	0.7094531000002462	1	place	monument	26	
8	6	0.24985879999803728	1	person	politician	26	
15	32	0.9276178000000073	1	place	body_of_water	26	
16	33	0.8114316999999573	1	place	body_of_water	26	
5	2	0.2197584999994433	1	place	city	26	
12	8	0.8995438000019931	1	person	writer	26	
9	16	0.8802225999970688	1	person	musician	26	
16	35	1.228552900000068	1	place	body_of_water	26	
13	37	0.4924275999983365	1	place	monument	26	
15	17	1.3529237999973702	1	person	politician	26	
8	28	0.7393880999989051	1	place	city	26	
4	34	1.0139725999979419	1	place	body_of_water	26	
13	3	0.23817739999867626	1	place	body_of_water	26	
16	10	1.1262578000023495	1	person	writer	26	
19	11	0.7460587000023224	1	person	writer	26	
17	27	1.5011627999992925	1	person	politician	26	
7	23	0.6721143000031589	1	place	country	26	
15	39	1.237175099999149	1	place	monument	26	
6	29	1.1717423000009148	1	place	city	26	
9	31	1.1414008000028844	1	place	city	26	
5	9	0.24800609999874723	1	place	country	26	
14	19	1.4226127000001725	1	person	actor	26	
12	0	1.0454554999996617	1	person	politician	26	
6	26	0.7485012999968603	1	place	country	26	
23	15	0.8318490000019665	1	person	musician	26	
11	25	0.9588847000013629	1	place	country	26	
9	4	0.6968395000003511	1	place	monument	26	
11	18	0.8614945999979682	1	person	actor	26	
13	12	1.3238941999989038	1	person	writer	26	
17	20	1.1582046000003174	1	person	actor	26	
8	24	3.1926890000031563	1	place	country	26	
15	14	0.7935506999965583	1	person	musician	26	
9	5	1.289446599999792	1	person	musician	26	
6	1	0.22988270000132616	1	person	actor	26	
18	22	1.036997600000177	1	person	actor	26	
4	30	0.9316448999998101	1	place	city	26	
7	13	0.8467278000025544	1	person	musician	26	
14	21	0.8938331000026665	1	person	politician	26	
9	7	0.666165100003127	1	person	writer	26	
6	29	1.3695445000012114	1	place	city	26	
15	39	0.7074413000009372	1	place	monument	26	
9	16	1.464777299999696	1	person	musician	26	
19	11	1.2951731000030122	1	person	writer	26	
16	35	0.4122532000001229	1	place	body_of_water	26	
9	31	1.5319192000024486	1	place	city	26	
11	25	1.2316075999988243	1	place	country	26	
12	8	0.8789526000000478	1	person	writer	26	
8	6	0.20329059999858146	1	person	politician	26	
9	7	0.6916762000000745	1	person	writer	26	
6	1	0.5203095999968355	1	person	actor	26	
15	32	0.6755395000000135	1	place	body_of_water	26	
13	37	0.7126410999990185	1	place	monument	26	
14	21	0.4764121000007435	1	person	politician	26	
6	26	0.8582566999975825	1	place	country	26	
10	36	0.7113468000025023	1	place	monument	26	
11	18	1.3726782999983698	0	person	actor	26	
18	22	1.893772399998852	1	person	actor	26	
8	24	0.5860685000006924	1	place	country	26	
5	2	0.25922669999999925	1	place	city	26	
4	34	0.8410709999989194	1	place	body_of_water	26	
7	13	0.6147835999981908	1	person	musician	26	
9	4	0.3031016999993881	1	place	monument	26	
4	30	0.41831330000059097	1	place	city	26	
15	14	1.5856122999975923	1	person	musician	26	
5	9	0.6093222999988939	1	place	country	26	
16	33	0.9051782999995339	1	place	body_of_water	26	
13	3	0.612453199999436	1	place	body_of_water	26	
14	19	1.3253943999989133	1	person	actor	26	
17	20	0.6326565999988816	1	person	actor	26	
13	38	1.3605238999989524	1	place	monument	26	
17	27	0.8749038999994809	1	person	politician	26	
15	17	0.6319200999969325	1	person	politician	26	
23	15	1.950380899997981	1	person	musician	26	
12	0	1.1680262999980187	1	person	politician	26	
16	10	1.1524433999984467	1	person	writer	26	
13	12	2.417663000000175	1	person	writer	26	
9	5	0.8883210999993025	1	person	musician	26	
7	23	1.8372413000033703	1	place	country	26	
8	28	0.9621659000004001	1	place	city	26	
9	31	4.654527900000176	1	place	city	27	
14	21	2.292812099999992	1	person	politician	27	
9	7	3.11223740000014	1	person	writer	27	
5	2	1.4839702999997826	1	place	city	27	
12	0	1.8092404000003626	1	person	politician	27	
15	39	8.216214600000058	0	place	monument	27	
19	11	2.496136799999931	1	person	writer	27	
16	33	2.0609841000000415	0	place	body_of_water	27	
10	36	8.379880799999682	0	place	monument	27	
7	13	1.4843251999996028	1	person	musician	27	
4	30	4.320742099999734	1	place	city	27	
17	20	7.9308366999998725	1	person	actor	27	
9	16	1.06954450000012	1	person	musician	27	
13	37	3.570498300000054	1	place	monument	27	
6	1	0.8683979000002182	1	person	actor	27	
14	19	1.1551399999998466	1	person	actor	27	
8	24	1.6048890000001848	1	place	country	27	
17	27	1.3332949000000553	1	person	politician	27	
16	10	0.9104788999998163	1	person	writer	27	
11	25	1.930347399999846	1	place	country	27	
15	17	0.9421310999996422	1	person	politician	27	
18	22	1.3200199000002613	1	person	actor	27	
8	6	1.0283119000000625	1	person	politician	27	
23	15	1.11535479999975	1	person	musician	27	
9	5	1.8716463000000658	1	person	musician	27	
15	14	1.7024035999997977	1	person	musician	27	
8	28	1.474054100000103	1	place	city	27	
13	38	1.9919044000002941	1	place	monument	27	
12	8	1.2714026999997259	1	person	writer	27	
5	9	1.0281049999998686	1	place	country	27	
13	3	1.932375299999876	1	place	body_of_water	27	
15	32	2.0465852000002087	1	place	body_of_water	27	
6	29	1.3097431999999571	1	place	city	27	
4	34	2.0581827000000885	1	place	body_of_water	27	
11	18	0.8720134000000144	1	person	actor	27	
9	4	1.6211601999998493	1	place	monument	27	
16	33	1.7156167999996796	1	place	body_of_water	27	
17	20	0.9935306000002129	1	person	actor	27	
7	13	2.5859043000000383	1	person	musician	27	
6	29	1.8348010000004251	1	place	city	27	
13	3	2.4337814000000435	1	place	body_of_water	27	
13	38	1.280117600000267	1	place	monument	27	
15	32	0.9253694999997606	1	place	body_of_water	27	
13	12	1.5444768000002114	0	person	writer	27	
5	9	1.1950035999998363	1	place	country	27	
6	1	0.8602203000000372	1	person	actor	27	
16	35	2.6347531999999774	0	place	body_of_water	27	
9	7	0.9778168000002552	1	person	writer	27	
15	14	1.3060547000000042	1	person	musician	27	
8	6	1.3018909000002168	1	person	politician	27	
10	36	0.8968712000000778	1	place	monument	27	
4	30	1.6934394999998403	1	place	city	27	
23	15	2.0578314000003957	1	person	musician	27	
15	39	2.257429499999944	1	place	monument	27	
4	34	4.588816299999962	1	place	body_of_water	27	
8	28	1.1905879999999343	1	place	city	27	
18	22	3.655711500000052	1	person	actor	27	
9	5	1.3332205000001522	1	person	musician	27	
9	31	1.3392186000000947	1	place	city	27	
15	17	1.446185499999956	1	person	politician	27	
11	18	1.100967099999707	1	person	actor	27	
7	23	1.1367347000000336	1	place	country	27	
5	2	0.9763926999999057	1	place	city	27	
12	8	1.498164199999792	1	person	writer	27	
4	30	1.8712977000000137	1	place	city	27	
7	13	1.184934599999906	1	person	musician	27	
12	0	2.865389999999934	1	person	politician	27	
18	22	1.6312213000001066	1	person	actor	27	
15	39	3.3630037999996603	1	place	monument	27	
9	7	1.047027700000399	1	person	writer	27	
13	37	5.537966800000049	1	place	monument	27	
14	21	0.8999272999999448	1	person	politician	27	
13	38	2.4395684999999503	1	place	monument	27	
10	36	3.4340179999999236	1	place	monument	27	
16	33	1.6732124000000113	1	place	body_of_water	27	
23	15	0.7909131999999772	1	person	musician	27	
15	14	1.383892299999843	1	person	musician	27	
6	26	1.8405336999999236	1	place	country	27	
5	9	0.7972739000001638	1	place	country	27	
17	20	3.486291700000038	1	person	actor	27	
8	24	1.44707870000002	1	place	country	27	
15	32	4.302993499999957	0	place	body_of_water	27	
6	26	1.0982712999998512	1	place	country	27	
16	35	1.0438492000002952	1	place	body_of_water	27	
17	20	1.0015471000001526	1	person	actor	27	
8	6	1.1060335000001942	1	person	politician	27	
16	10	1.7177106999997704	1	person	writer	27	
9	7	0.7046637000003102	1	person	writer	27	
9	16	2.1403599000000213	1	person	musician	27	
8	24	2.199345400000311	1	place	country	27	
7	23	3.887762300000304	1	place	country	27	
13	12	5.620825700000296	1	person	writer	27	
16	33	0.8836857000001146	1	place	body_of_water	27	
10	36	4.848033000000214	1	place	monument	27	
13	38	0.9909456999998838	1	place	monument	27	
7	13	0.952096999999867	1	person	musician	27	
5	2	0.9093972999999096	1	place	city	27	
15	32	1.2092884000003323	1	place	body_of_water	27	
4	34	0.9369409999999334	1	place	body_of_water	27	
4	30	2.578765900000235	1	place	city	27	
17	27	0.700658900000235	1	person	politician	27	
9	4	0.7052864000002046	1	place	monument	27	
14	21	1.0136833999999908	1	person	politician	27	
12	8	1.085186899999826	1	person	writer	27	
15	17	1.1596073000000615	1	person	politician	27	
11	18	3.0972203999999692	1	person	actor	27	
19	11	1.3097616000000016	1	person	writer	27	
15	39	5.629940499999975	1	place	monument	27	
23	15	1.692839599999843	1	person	musician	27	
14	19	1.2261404000000766	1	person	actor	27	
13	3	1.017780700000003	1	place	body_of_water	27	
12	0	1.8409237000000758	1	person	politician	27	
11	25	2.343666799999937	1	place	country	27	
14	19	0.9189456999997674	1	person	actor	27	
13	37	1.1872450999999273	1	place	monument	27	
11	25	1.3318075000001954	1	place	country	27	
15	17	1.1988649999998415	1	person	politician	27	
5	2	1.82271049999963	1	place	city	27	
7	23	2.0380426000001535	1	place	country	27	
14	21	1.0761704000001373	1	person	politician	27	
8	28	1.578512099999898	1	place	city	27	
16	33	1.44590879999987	1	place	body_of_water	27	
13	12	1.0716969000000063	1	person	writer	27	
23	15	1.3168045999996139	1	person	musician	27	
4	34	0.943336299999828	1	place	body_of_water	27	
13	3	5.400849900000139	1	place	body_of_water	27	
6	26	1.5678558999998131	1	place	country	27	
12	0	1.5687637999999424	1	person	politician	27	
4	30	1.9800953999997546	1	place	city	27	
6	1	0.6406176999998934	1	person	actor	27	
17	20	5.703168099999857	1	person	actor	27	
10	36	1.5576000000000931	1	place	monument	27	
15	39	0.8539768000000549	1	place	monument	27	
9	4	0.663027300000067	1	place	monument	27	
18	22	1.3893613000000187	1	person	actor	27	
19	11	1.0619520999998713	1	person	writer	27	
15	14	1.6443500000000313	1	person	musician	27	
8	24	1.7228076999999757	1	place	country	27	
9	5	11.23870369999986	1	person	musician	27	
17	27	1.4438390000000254	1	person	politician	27	
9	7	0.9986653000000842	1	person	writer	27	
16	10	14.751695100000234	1	person	writer	27	
7	13	1.152942599999733	1	person	musician	27	
13	38	1.4264985999998316	1	place	monument	27	
11	18	0.8751663000002736	1	person	actor	27	
15	14	0.9597249999997075	1	person	musician	27	
19	11	1.610205699999824	1	person	writer	27	
12	8	3.5467485999997734	1	person	writer	27	
16	35	1.1481837000001178	1	place	body_of_water	27	
9	4	1.2459561000005124	1	place	monument	27	
6	26	1.756337199999507	1	place	country	27	
23	15	0.9493044000000737	1	person	musician	27	
15	32	2.0645307000004323	1	place	body_of_water	27	
9	5	0.7982709999996587	1	person	musician	27	
11	25	1.0715016000003743	1	place	country	27	
15	17	1.2846392999999807	1	person	politician	27	
9	16	1.05761960000018	1	person	musician	27	
10	36	1.1450743000004877	1	place	monument	27	
16	10	7.564251499999955	1	person	writer	27	
13	38	0.7814478000000236	1	place	monument	27	
14	21	1.0546034999997573	1	person	politician	27	
18	22	0.9810211000003619	1	person	actor	27	
13	3	2.5900290999998106	1	place	body_of_water	27	
13	12	4.039284100000259	0	person	writer	27	
7	23	5.685316899999634	0	place	country	27	
12	0	1.4904713000005358	1	person	politician	27	
17	27	1.1602462000000742	1	person	politician	27	
13	37	1.2255288000005748	1	place	monument	27	
8	24	2.9525642999997217	1	place	country	27	
9	31	0.9939734999998109	1	place	city	27	
11	18	0.9230543000003308	1	person	actor	27	
17	20	0.9975667999997313	1	person	actor	27	
6	29	1.1494690999998056	1	place	city	27	
5	2	2.368740500000058	1	place	city	27	
9	7	0.8174691000003804	1	person	writer	27	
15	39	1.0247741000002861	1	place	monument	27	
5	9	0.7112364000004163	1	place	country	27	
6	1	0.8108578000001216	1	person	actor	27	
4	34	1.051575800000137	1	place	body_of_water	27	
16	33	0.9941883999999845	1	place	body_of_water	27	
8	6	0.6505611000002318	1	person	politician	27	
