name_length	value	response_time	accuracy	semantic_domain	familiarity	subject	
12	28	1.034379299999273	1	-1	1	14	
7	24	0.6908031000002666	1	1	1	14	
16	17	0.7297928000007232	1	1	-1	14	
15	5	0.5910511999991286	1	-1	-1	14	
7	18	1.322218299999804	1	1	1	14	
15	2	1.1279658999992535	1	-1	-1	14	
13	29	1.341067399998792	1	-1	1	14	
15	16	1.7701370000013412	1	1	-1	14	
7	20	0.9493791000004421	1	1	1	14	
12	4	1.537890100000368	1	-1	-1	14	
8	12	1.0790608999996039	1	1	-1	14	
13	3	1.2781943999998475	1	-1	-1	14	
19	14	1.1964428999999654	1	1	-1	14	
16	26	1.0069745999990118	1	-1	1	14	
10	11	1.0645555999999488	1	1	-1	14	
15	31	0.6245502999991004	1	-1	1	14	
14	13	0.6496938000000227	0	1	-1	14	
14	6	0.9302112000004854	1	-1	-1	14	
7	21	0.7678713999994216	1	1	1	14	
7	19	0.691170999998576	1	1	1	14	
15	0	0.874273200000971	1	-1	1	14	
14	8	0.9692298000009032	1	-1	-1	14	
11	27	0.8207051000008505	1	-1	1	14	
15	15	0.6937985999993543	1	1	-1	14	
7	9	1.6129125999996177	1	1	-1	14	
18	7	0.9105596000008518	1	-1	-1	14	
6	22	0.5723166999996465	1	1	1	14	
16	23	1.1762039999994158	1	1	1	14	
12	1	1.0840165999998135	1	-1	-1	14	
14	10	0.7057832999998936	1	1	1	14	
15	25	1.1596095000004425	1	-1	1	14	
13	30	1.40413769999941	1	-1	1	14	
13	30	1.2161900999999489	1	-1	1	14	
14	6	1.1965458000013314	1	-1	-1	14	
15	16	0.831572099999903	1	1	-1	14	
15	5	3.555254999999306	1	-1	-1	14	
10	11	1.1117964000004577	1	1	-1	14	
7	24	1.4045341999990342	1	1	1	14	
12	28	2.9029850999995688	1	-1	1	14	
16	23	1.9567639999986568	1	1	1	14	
8	12	2.151852599999984	1	1	-1	14	
16	26	0.9153719000005367	1	-1	1	14	
15	0	1.7702659000005951	0	-1	1	14	
7	21	1.285387300000366	1	1	1	14	
12	4	0.787859699999899	1	-1	-1	14	
7	18	1.8791872000001604	1	1	1	14	
14	13	1.9029912000005424	1	1	-1	14	
13	3	0.8686105000015232	1	-1	-1	14	
15	15	1.1242399000002479	1	1	-1	14	
14	10	0.865017699999953	1	1	1	14	
7	9	5.312814399998388	1	1	-1	14	
11	27	2.7344003999987763	1	-1	1	14	
13	29	0.73287049999999	1	-1	1	14	
15	31	1.898861499999839	1	-1	1	14	
14	10	2.84985880000022	1	1	1	14	
12	28	0.9472212000000582	1	-1	1	14	
6	22	3.072365100000752	1	1	1	14	
15	2	0.9840098999993643	1	-1	-1	14	
7	24	0.6584132999996655	1	1	1	14	
18	7	0.9540512999992643	1	-1	-1	14	
14	6	3.189984299999196	1	-1	-1	14	
7	21	0.9049625999996351	1	1	1	14	
13	30	0.7914143999987573	1	-1	1	14	
11	27	2.3947181000003184	1	-1	1	14	
16	26	0.8443300999988423	1	-1	1	14	
19	14	0.9408532999987074	1	1	-1	14	
8	12	1.0491731000001892	1	1	-1	14	
15	5	0.9298553999997239	1	-1	-1	14	
14	13	1.7756427000003896	1	1	-1	14	
15	0	0.9875142000000778	1	-1	1	14	
10	11	0.6451476999991428	1	1	-1	14	
16	17	3.0375364999999874	1	1	-1	14	
15	16	0.9980037000004813	1	1	-1	14	
7	19	3.64912860000004	1	1	1	14	
7	18	4.658192299999428	1	1	1	14	
7	20	1.4657004000000597	1	1	1	14	
15	25	3.5052658000004158	1	-1	1	14	
13	3	1.2551162999989174	1	-1	-1	14	
15	15	0.936388000000079	1	1	-1	14	
12	1	1.3334556000008888	1	-1	-1	14	
16	23	1.4745954999998503	1	1	1	14	
14	8	0.7929411999994045	1	-1	-1	14	
16	23	0.6990416999997251	1	1	1	14	
8	12	0.709887200000594	1	1	-1	14	
15	25	1.6765321000002587	1	-1	1	14	
7	21	0.9721194000012474	1	1	1	14	
16	17	1.6400202000004356	1	1	-1	14	
13	29	1.2244929999997112	1	-1	1	14	
14	6	0.9536546999988786	1	-1	-1	14	
16	26	0.9972152999998798	1	-1	1	14	
13	30	1.2477840999999898	1	-1	1	14	
6	22	1.0182008000010683	1	1	1	14	
18	7	0.8834052000001975	1	-1	-1	14	
7	9	0.9666063000004215	1	1	-1	14	
12	28	2.626445399999284	1	-1	1	14	
7	19	1.025694799998746	1	1	1	14	
11	27	2.5874770999998873	1	-1	1	14	
7	24	1.6378552000005584	1	1	1	14	
7	18	0.8711655999995855	1	1	1	14	
15	5	1.018718199999057	1	-1	-1	14	
10	11	0.6925458999994589	1	1	-1	14	
13	3	2.5702782000007574	1	-1	-1	14	
14	13	1.109140500000649	1	1	-1	14	
19	14	0.8598588000004384	1	1	-1	14	
7	20	1.002907199999754	1	1	1	14	
7	19	1.1131341000000248	1	1	1	14	
8	12	3.8887187000000267	1	1	-1	14	
15	0	4.311549699999887	1	-1	1	14	
6	22	1.4379427000003489	1	1	1	14	
11	27	0.8063885999999911	1	-1	1	14	
12	28	2.3935931000014534	1	-1	1	14	
13	30	1.1166441000004852	1	-1	1	14	
10	11	2.0927790999994613	1	1	-1	14	
15	25	1.6437745000002906	1	-1	1	14	
7	24	1.3089230000005045	1	1	1	14	
14	8	1.8506395999993401	1	-1	-1	14	
16	23	0.9297019999994518	1	1	1	14	
7	20	0.910765700000411	1	1	1	14	
18	7	1.0373483999992459	1	-1	-1	14	
15	5	0.710620600000766	1	-1	-1	14	
19	14	2.8283970000011323	1	1	-1	14	
7	21	2.414854299999206	1	1	1	14	
14	13	1.4725672000004124	1	1	-1	14	
16	26	0.7114922000000661	1	-1	1	14	
15	2	1.261403300000893	1	-1	-1	14	
7	9	0.6530001999999513	1	1	-1	14	
15	15	0.9491720999994868	1	1	-1	14	
15	31	2.68946379999943	1	-1	1	14	
15	16	1.1125174999997398	1	1	-1	14	
7	18	0.8302273999997851	1	1	1	14	
12	1	1.823406800000157	1	-1	-1	14	
12	4	0.903878999999506	1	-1	-1	14	
14	10	0.8535317000005307	1	1	1	14	
14	6	1.5742178000000422	1	-1	-1	14	
13	29	0.8892271000004257	1	-1	1	14	
13	3	0.8168366000008973	1	-1	-1	14	
7	24	0.7394243999988248	1	1	1	14	
14	10	1.5279173999988416	1	1	1	14	
7	9	0.8137400000014168	1	1	-1	14	
12	4	1.663389699999243	1	-1	-1	14	
10	11	1.3751106999989133	1	1	-1	14	
11	27	1.386307200000374	1	-1	1	14	
12	28	1.0286754999997356	1	-1	1	14	
7	21	1.1505297999992763	1	1	1	14	
19	14	2.6575967999997374	1	1	-1	14	
16	26	0.6813195000013366	1	-1	1	14	
13	29	0.912355700000262	1	-1	1	14	
15	5	2.3500674000006256	1	-1	-1	14	
8	12	0.8027746999996452	1	1	-1	14	
15	0	1.0445665999995981	1	-1	1	14	
15	16	0.9249588000002404	1	1	-1	14	
16	17	0.6815079999996669	1	1	-1	14	
12	1	1.2645936000008078	1	-1	-1	14	
7	20	0.6883395000004384	1	1	1	14	
15	15	1.9587815000013507	1	1	-1	14	
18	7	0.8105546999995568	1	-1	-1	14	
14	13	1.0045202000001154	1	1	-1	14	
14	6	0.7261429999998654	1	-1	-1	14	
15	25	0.7305090000008931	1	-1	1	14	
6	22	0.9120910999990883	1	1	1	14	
15	2	0.8299036000007618	1	-1	-1	14	
14	8	0.7046028999993723	1	-1	-1	14	
7	19	0.9671549000013329	1	1	1	14	
16	23	1.1548894999996264	1	1	1	14	
7	18	1.205337999999756	1	1	1	14	
15	31	0.6310346000009304	1	-1	1	14	
18	7	4.067004100000304	1	-1	-1	15	
15	2	11.010814500000379	1	-1	-1	15	
16	26	3.8512139000004026	1	-1	1	15	
15	5	3.2509243999993487	1	-1	-1	15	
12	1	2.531320600000072	1	-1	-1	15	
16	30	2.8483925000000454	1	-1	1	15	
6	10	2.641363900000215	1	1	1	15	
16	17	4.265621600000486	1	1	-1	15	
14	8	2.6894345000000612	1	-1	-1	15	
16	31	2.168596200000138	1	-1	1	15	
10	11	2.323000299999876	1	1	-1	15	
19	14	1.8637932000001456	1	1	-1	15	
7	9	2.175940800000717	1	1	-1	15	
14	27	1.9153415000000678	1	-1	1	15	
10	21	1.9050483000000895	1	1	1	15	
15	25	2.166937300000427	1	-1	1	15	
13	3	4.765564799999993	1	-1	-1	15	
19	28	2.018677499999285	1	-1	1	15	
16	22	1.65243399999963	1	1	1	15	
15	16	1.716261300000042	1	1	-1	15	
15	15	3.0731801000001724	1	1	-1	15	
12	4	2.104175600000417	1	-1	-1	15	
16	29	1.9737964000005377	1	-1	1	15	
7	20	3.4650205999996615	1	1	1	15	
8	12	1.8087062999993577	1	1	-1	15	
6	24	2.570969200000036	1	1	1	15	
9	23	1.7015269999992597	1	1	1	15	
14	6	2.004067099999702	1	-1	-1	15	
7	19	2.038424600000326	1	1	1	15	
14	13	2.9674994000006336	1	1	-1	15	
7	18	1.8416384000001926	1	1	1	15	
14	8	1.4035010999996302	1	-1	-1	15	
19	0	1.445369999999457	1	-1	1	15	
16	31	1.1182623999993666	1	-1	1	15	
10	21	1.2043205999998463	1	1	1	15	
14	27	1.5092318999995769	1	-1	1	15	
12	4	1.9790865000004487	1	-1	-1	15	
7	19	1.950784599999679	1	1	1	15	
10	11	1.4272374000001946	1	1	-1	15	
15	5	2.316274499999963	1	-1	-1	15	
14	13	2.786253100000067	1	1	-1	15	
16	29	1.8291542999995727	1	-1	1	15	
7	9	3.0223321000003125	1	1	-1	15	
16	22	1.829871799999637	1	1	1	15	
15	25	1.7590457999995124	1	-1	1	15	
14	6	2.6661309000000983	1	-1	-1	15	
12	1	1.8097286000001986	1	-1	-1	15	
16	26	4.732219900000018	1	-1	1	15	
6	24	1.4410282999997435	1	1	1	15	
9	23	1.2735098000002836	1	1	1	15	
18	7	1.5294343999994453	1	-1	-1	15	
6	10	1.4323479000004227	1	1	1	15	
19	28	1.3446427000008043	1	-1	1	15	
15	15	1.901732300000731	1	1	-1	15	
16	17	1.3752946000004158	1	1	-1	15	
7	18	1.5463703999994323	1	1	1	15	
19	14	1.3597407999995994	1	1	-1	15	
8	12	1.5312970000004498	1	1	-1	15	
14	27	1.9977403000002596	1	-1	1	15	
7	19	1.2006955999995625	1	1	1	15	
16	30	1.3304085999998279	1	-1	1	15	
8	12	1.2300045000001774	1	1	-1	15	
10	11	1.1039339999997537	1	1	-1	15	
13	3	1.1417120000005525	1	-1	-1	15	
16	22	1.6107220999992933	1	1	1	15	
9	23	1.6926150999997844	1	1	1	15	
14	8	1.3557597999997597	1	-1	-1	15	
19	28	1.078726199999437	1	-1	1	15	
7	20	1.4859661999998934	1	1	1	15	
7	18	1.2050290999995923	1	1	1	15	
15	5	0.8716198000001896	1	-1	-1	15	
14	6	1.191356799999994	1	-1	-1	15	
12	1	1.4985315000003538	1	-1	-1	15	
16	31	1.0721076999998331	1	-1	1	15	
15	2	2.6639100000002145	1	-1	-1	15	
19	0	1.0881890999999086	1	-1	1	15	
7	9	1.0633739000004425	1	1	-1	15	
16	17	0.7672991999997976	1	1	-1	15	
14	13	0.9789439000005586	1	1	-1	15	
15	16	1.646263600000566	1	1	-1	15	
6	24	1.2152201999997487	1	1	1	15	
16	29	0.913795399999799	1	-1	1	15	
6	10	0.8482880999999907	1	1	1	15	
19	14	0.9022758999999496	1	1	-1	15	
15	25	1.7324681000000055	1	-1	1	15	
18	7	1.281242199999724	1	-1	-1	15	
16	26	1.024361400000089	1	-1	1	15	
15	15	2.217557900000429	1	1	-1	15	
12	4	1.8907261999993352	1	-1	-1	15	
7	18	1.3229372000005242	1	1	1	15	
12	1	18.552010399999745	1	-1	-1	15	
16	30	1.507639299999937	1	-1	1	15	
15	15	1.5767440999998144	1	1	-1	15	
15	2	1.0187652999993588	1	-1	-1	15	
15	5	3.619702199999665	1	-1	-1	15	
7	20	1.3328662999992957	1	1	1	15	
8	12	1.8098972000007052	1	1	-1	15	
14	27	1.0364532999992662	1	-1	1	15	
13	3	1.5729295000001002	1	-1	-1	15	
15	16	0.8084425999995801	1	1	-1	15	
14	13	1.9138173000001188	1	1	-1	15	
19	28	1.9197844999998779	1	-1	1	15	
16	29	2.212807800000519	1	-1	1	15	
18	7	1.1191812000006394	1	-1	-1	15	
6	24	1.2196189999995113	1	1	1	15	
16	26	1.4932996000006824	1	-1	1	15	
16	22	3.4351805000005697	1	1	1	15	
16	17	1.7474285999996937	1	1	-1	15	
10	11	1.2485216999994009	1	1	-1	15	
9	23	1.3319182999994155	1	1	1	15	
7	9	1.2337955000002694	1	1	-1	15	
6	10	7.827038899999934	1	1	1	15	
14	6	1.0372942000003604	1	-1	-1	15	
16	31	3.3016316000002917	1	-1	1	15	
15	25	1.2025990000001912	1	-1	1	15	
19	0	2.580374099999972	1	-1	1	15	
10	21	8.782562299999881	1	1	1	15	
14	8	1.9694288999999117	1	-1	-1	15	
12	4	1.636463900000308	1	-1	-1	15	
14	8	2.1241024999999354	1	-1	-1	15	
16	30	1.289266800000405	1	-1	1	15	
10	11	2.72856849999971	1	1	-1	15	
15	15	1.0848714000003383	1	1	-1	15	
15	5	0.9945536000004722	1	-1	-1	15	
14	13	2.108883899999455	1	1	-1	15	
19	28	1.6426491000001988	1	-1	1	15	
13	3	1.51505619999989	1	-1	-1	15	
15	2	1.4889161000000968	1	-1	-1	15	
16	26	1.1912925999995423	1	-1	1	15	
7	20	1.1619188000004215	1	1	1	15	
15	25	1.3096106000002692	1	-1	1	15	
7	19	1.1314068000001498	1	1	1	15	
6	24	1.2159362000002147	1	1	1	15	
12	1	1.3938249000002543	1	-1	-1	15	
19	0	5.611625200000162	1	-1	1	15	
15	16	1.8209148999994795	1	1	-1	15	
10	21	1.7025611000008212	1	1	1	15	
8	12	1.1718900000005306	1	1	-1	15	
16	29	0.9188684999999168	1	-1	1	15	
16	22	2.3886717000004865	1	1	1	15	
7	9	0.9029736999991655	1	1	-1	15	
9	23	2.5010232999993605	1	1	1	15	
14	6	2.0672343999995064	1	-1	-1	15	
7	18	1.2832494999993287	1	1	1	15	
19	14	1.5063060000002224	1	1	-1	15	
16	17	1.0487105000001975	1	1	-1	15	
14	27	1.7770367000002807	1	-1	1	15	
16	31	1.0842119999997522	1	-1	1	15	
12	4	1.0744623000000502	1	-1	-1	15	
18	7	1.2096615999998903	1	-1	-1	15	
6	10	3.9314493000001676	1	1	1	15	
16	29	0.766454500000691	1	-1	1	15	
14	8	0.8501928999994561	1	-1	-1	15	
7	19	5.153949000000466	1	1	1	15	
16	31	63.76625100000001	1	-1	1	15	
16	17	1.3914338000004136	1	1	-1	15	
16	26	1.465850199999295	1	-1	1	15	
14	6	6.402460400000564	1	-1	-1	15	
15	15	1.3475730999998632	1	1	-1	15	
19	14	1.8240014999992127	1	1	-1	15	
12	4	1.5132473999992726	1	-1	-1	15	
10	21	2.783193199999914	1	1	1	15	
7	18	1.4266229000004387	1	1	1	15	
19	0	1.6445983999992677	1	-1	1	15	
14	27	35.501516499999525	1	-1	1	15	
10	11	1.2989902999997867	1	1	-1	15	
15	16	1.138125399999808	1	1	-1	15	
14	13	1.062641600000461	1	1	-1	15	
16	30	0.8294403999998394	1	-1	1	15	
12	1	1.0061437000003934	1	-1	-1	15	
7	20	2.9524797000003673	1	1	1	15	
6	10	1.7321473000001788	1	1	1	15	
6	24	1.0573966000001747	1	1	1	15	
8	12	3.599381199999698	1	1	-1	15	
15	25	1.8898637000002054	1	-1	1	15	
7	9	1.3845251000002463	1	1	-1	15	
15	2	1.0748956000006729	1	-1	-1	15	
13	3	11.973469800000203	1	-1	-1	15	
9	23	1.8159825000002456	1	1	1	15	
19	28	1.1697186000001238	1	-1	1	15	
7	20	1.2181621999998242	1	1	1	15	
10	11	1.2039917000001878	1	1	-1	15	
19	0	2.5502913000000262	1	-1	1	15	
16	17	0.9618273000005502	1	1	-1	15	
9	23	1.4216544000000795	1	1	1	15	
14	6	1.7669884000006277	1	-1	-1	15	
14	27	1.1051013000005696	1	-1	1	15	
7	18	0.8871817999997802	1	1	1	15	
15	25	1.669582900000023	1	-1	1	15	
10	21	1.5092242999999144	1	1	1	15	
14	8	1.35487540000031	1	-1	-1	15	
16	31	3.9427880000002915	1	-1	1	15	
16	30	1.0846333999998024	1	-1	1	15	
6	10	0.7718531999998959	1	1	1	15	
19	28	0.7589655000001585	1	-1	1	15	
15	2	1.2578518000000258	1	-1	-1	15	
7	9	1.177691699999741	1	1	-1	15	
12	4	0.7494394999994256	1	-1	-1	15	
18	7	8.226060699999834	1	-1	-1	15	
6	24	4.586511999999857	1	1	1	15	
13	3	1.4441532999999254	1	-1	-1	15	
14	13	3.1174188000004506	1	1	-1	15	
15	15	0.9960572999998476	1	1	-1	15	
12	1	0.911008999999467	1	-1	-1	15	
8	12	3.548871699999836	1	1	-1	15	
16	29	3.408872500000143	1	-1	1	15	
15	16	6.650615199999265	1	1	-1	15	
16	26	1.0586811000002854	1	-1	1	15	
7	19	1.4025688000001537	1	1	1	15	
15	5	0.8850013999999646	1	-1	-1	15	
16	22	2.0362710999997944	1	1	1	15	
19	14	2.6926706999993257	1	1	-1	15	
14	27	0.9845192000002498	1	-1	1	15	
19	14	4.355470599999535	1	1	-1	15	
7	9	0.839037499999904	1	1	-1	15	
19	0	6.551790699999401	1	-1	1	15	
16	29	1.107134099999712	1	-1	1	15	
16	17	1.2249799999999595	1	1	-1	15	
15	2	2.009809899999709	1	-1	-1	15	
16	31	0.8918153999993592	1	-1	1	15	
9	23	2.3782340000007025	1	1	1	15	
15	25	1.2932965999998487	1	-1	1	15	
12	1	1.1110771000003297	1	-1	-1	15	
13	3	0.941122400000495	1	-1	-1	15	
7	18	1.0823468999997203	1	1	1	15	
19	28	1.1221837999992204	1	-1	1	15	
8	12	0.9023858999998993	1	1	-1	15	
14	6	0.7247662999998283	1	-1	-1	15	
7	19	0.6659614000000147	1	1	1	15	
16	26	8.769244400000389	1	-1	1	15	
6	24	1.8592971999996735	1	1	1	15	
10	21	0.6509828999996898	1	1	1	15	
18	7	7.506158899999718	1	-1	-1	15	
6	10	3.20905700000003	1	1	1	15	
15	15	0.8100506999999197	1	1	-1	15	
7	20	3.099900500000331	1	1	1	15	
15	5	0.8981579000001148	1	-1	-1	15	
10	11	2.4492994000002	1	1	-1	15	
12	4	6.673711000000367	1	-1	-1	15	
16	22	7.672998300000472	1	1	1	15	
16	30	1.5277869000001374	1	-1	1	15	
14	13	0.6975320999999894	1	1	-1	15	
8	12	5.87601689999974	1	1	-1	15	
16	29	1.1634722999997393	1	-1	1	15	
14	8	2.270410200000697	1	-1	-1	15	
16	22	0.9815315000005285	1	1	1	15	
9	23	1.2967098999997688	1	1	1	15	
19	14	2.83114950000072	1	1	-1	15	
16	30	0.8961794999995618	1	-1	1	15	
6	10	1.903323999999884	1	1	1	15	
7	20	0.7096018000002005	1	1	1	15	
16	17	1.5627795999998852	1	1	-1	15	
15	5	0.8946224999999686	1	-1	-1	15	
19	0	1.2139052000002266	1	-1	1	15	
7	9	0.7203429000001051	1	1	-1	15	
14	6	0.8215036999999938	1	-1	-1	15	
19	28	1.3665371999995841	1	-1	1	15	
10	21	1.8101512999992337	1	1	1	15	
15	2	1.7405185000006895	1	-1	-1	15	
15	25	1.6090878000004523	1	-1	1	15	
10	11	1.4669735999996192	1	1	-1	15	
18	7	1.6870713000007527	1	-1	-1	15	
12	4	0.8907159999998839	1	-1	-1	15	
16	26	0.7901543000007223	1	-1	1	15	
13	3	0.9197109999995519	1	-1	-1	15	
6	24	0.9324071999999433	1	1	1	15	
14	13	0.7854750000005879	1	1	-1	15	
12	1	1.4284961000003022	1	-1	-1	15	
16	31	0.6865041999999448	1	-1	1	15	
15	16	0.8842697999998563	1	1	-1	15	
18	7	1.0722081999992952	1	-1	-1	15	
14	8	0.9523066000001563	1	-1	-1	15	
10	21	0.9473539999999048	1	1	1	15	
16	30	1.2472170999999435	1	-1	1	15	
9	23	2.1115842999997767	1	1	1	15	
14	13	1.1653569000000061	1	1	-1	15	
7	19	1.0413915999997698	1	1	1	15	
6	24	1.1137981000001673	1	1	1	15	
15	5	1.9515931999994791	1	-1	-1	15	
13	3	0.9785148000000845	1	-1	-1	15	
19	28	0.845622199999525	1	-1	1	15	
16	22	1.005146199999217	1	1	1	15	
16	26	2.680022999999892	1	-1	1	15	
7	20	1.1510127999999895	1	1	1	15	
12	1	0.7867388000004212	1	-1	-1	15	
19	14	0.7571938000000955	1	1	-1	15	
7	9	0.7610985999999684	1	1	-1	15	
14	27	0.7169139000006908	1	-1	1	15	
16	31	1.6184908000004725	1	-1	1	15	
19	0	0.9484574999996767	1	-1	1	15	
7	18	2.0015991999998732	1	1	1	15	
8	12	1.5088885000004666	1	1	-1	15	
10	11	1.8187965000006443	1	1	-1	15	
12	4	1.4112175000000207	1	-1	-1	15	
14	6	0.7169517000002088	1	-1	-1	15	
16	29	0.8501274999998714	1	-1	1	15	
6	10	0.834023100000195	1	1	1	15	
15	25	5.394413699999859	1	-1	1	15	
16	17	0.9246585000000778	1	1	-1	15	
15	15	2.873807300000408	1	1	-1	15	
15	16	1.1136344999995345	1	1	-1	15	
16	26	0.8686182000001281	1	-1	1	15	
9	23	1.540345299999899	1	1	1	15	
14	13	1.2253875000005792	1	1	-1	15	
7	19	3.1952056000000084	1	1	1	15	
14	27	1.1327689999998256	1	-1	1	15	
13	3	1.6024758999992628	1	-1	-1	15	
7	18	2.740833699999712	1	1	1	15	
16	30	1.1777892999998585	1	-1	1	15	
15	16	1.5656804000000193	1	1	-1	15	
19	28	3.0896075999999084	1	-1	1	15	
14	8	0.8077818000001571	1	-1	-1	15	
12	1	2.9222462999996424	1	-1	-1	15	
10	21	1.1288437999992311	1	1	1	15	
19	14	2.41471619999993	1	1	-1	15	
16	17	1.0090596999998525	1	1	-1	15	
10	11	3.1460220999997546	1	1	-1	15	
8	12	0.7190151000004334	1	1	-1	15	
12	4	5.12421489999997	1	-1	-1	15	
6	24	9.913065499999902	1	1	1	15	
7	20	0.8847958000005747	1	1	1	15	
15	2	1.380571300000156	1	-1	-1	15	
15	15	7.008330000000569	1	1	-1	15	
19	0	0.7450025999996797	1	-1	1	15	
14	6	2.269438700000137	1	-1	-1	15	
16	29	0.916727499999979	1	-1	1	15	
15	25	1.5376474999993661	1	-1	1	15	
16	31	1.0774781000000075	1	-1	1	15	
7	9	1.1805102999996961	1	1	-1	15	
6	10	0.8728753999985202	1	1	1	15	
16	31	0.9061799999999494	1	-1	1	15	
15	2	1.5448620000006485	1	-1	-1	15	
15	16	0.7810201000011148	1	1	-1	15	
15	5	0.9054042999996454	1	-1	-1	15	
7	18	1.0471013000005769	1	1	1	15	
10	21	1.584244600000602	1	1	1	15	
10	11	0.834708700000192	1	1	-1	15	
6	24	0.771780499999295	1	1	1	15	
16	17	5.015466200000446	1	1	-1	15	
19	14	1.489194799998586	1	1	-1	15	
16	30	0.8555357000004733	1	-1	1	15	
6	10	2.200194899998678	1	1	1	15	
12	4	0.770683700000518	1	-1	-1	15	
16	26	27.60651869999856	1	-1	1	15	
14	27	1.2060481999997137	1	-1	1	15	
19	0	1.043631099999402	1	-1	1	15	
18	7	1.068864400000166	1	-1	-1	15	
15	15	3.0766634000010527	1	1	-1	15	
16	29	0.699756800000614	1	-1	1	15	
14	13	1.1861742000000959	1	1	-1	15	
14	8	5.683785600000192	1	-1	-1	15	
12	1	1.2339793000010104	1	-1	-1	15	
15	25	1.4657418000006146	1	-1	1	15	
7	19	1.0567494999995688	1	1	1	15	
19	28	1.528563199999553	1	-1	1	15	
9	23	2.9414364000003843	1	1	1	15	
13	3	1.51531359999899	1	-1	-1	15	
8	12	1.873777599999812	1	1	-1	15	
12	1	1.705574700001307	1	-1	-1	15	
12	4	1.7041356000008818	1	-1	-1	15	
15	2	2.965904300001057	1	-1	-1	15	
19	28	2.080662200000006	1	-1	1	15	
15	15	2.4324354000000312	1	1	-1	15	
15	25	1.0272189999996044	1	-1	1	15	
6	24	2.188256100000217	1	1	1	15	
7	19	1.525939200000721	1	1	1	15	
7	9	1.0680255999996007	1	1	-1	15	
16	31	0.9636078999992606	1	-1	1	15	
19	14	1.9682899000017642	1	1	-1	15	
16	29	1.2513742999999522	1	-1	1	15	
19	0	1.6032326000004105	1	-1	1	15	
13	3	1.844166299999415	1	-1	-1	15	
14	6	1.2744927000003372	1	-1	-1	15	
8	12	0.9381970999984333	1	1	-1	15	
16	26	0.6792014000002382	1	-1	1	15	
16	22	1.310437299998739	1	1	1	15	
6	10	1.1482810000015888	1	1	1	15	
15	16	1.3766513999999006	1	1	-1	15	
18	7	1.7069088000007469	1	-1	-1	15	
14	27	0.984964499999478	1	-1	1	15	
9	23	0.8354273000004468	1	1	1	15	
14	13	0.8526702999988629	1	1	-1	15	
16	17	1.2844127999997	1	1	-1	15	
16	30	0.657421300000351	1	-1	1	15	
7	18	3.3698178000013286	1	1	1	15	
10	11	3.5722927000006166	1	1	-1	15	
10	21	0.7118277000008675	1	1	1	15	
19	28	1.1800528000003396	1	-1	1	15	
7	19	1.3271397999997134	1	1	1	15	
13	3	1.8209401999993133	1	-1	-1	15	
16	31	2.229796699999497	1	-1	1	15	
14	6	1.2630537000004551	1	-1	-1	15	
10	21	1.150750099999641	1	1	1	15	
9	23	1.3310287000003882	1	1	1	15	
15	2	2.448973099999421	1	-1	-1	15	
15	5	1.385221399999864	1	-1	-1	15	
12	1	1.748290999999881	1	-1	-1	15	
14	27	1.5694939999993949	1	-1	1	15	
14	13	0.9820460000009916	1	1	-1	15	
16	26	0.977230899999995	1	-1	1	15	
15	16	1.036924199999703	1	1	-1	15	
14	8	1.1720160999993823	1	-1	-1	15	
15	25	0.8549022999995941	1	-1	1	15	
10	11	0.7908260999993217	1	1	-1	15	
7	9	1.0500316999987263	1	1	-1	15	
16	17	1.1698261000001366	1	1	-1	15	
16	30	0.8209525999991456	1	-1	1	15	
16	29	1.2061340999989625	1	-1	1	15	
18	7	1.7197118000003684	1	-1	-1	15	
6	24	0.8047661999989941	1	1	1	15	
15	15	0.7747732999996515	1	1	-1	15	
8	12	0.9553532999998424	1	1	-1	15	
19	14	1.3511257999998634	1	1	-1	15	
7	18	1.1707840999988548	1	1	1	15	
6	10	0.7003895999987435	1	1	1	15	
12	4	1.3142210999994859	1	-1	-1	15	
19	0	1.3596710000001622	1	-1	1	15	
16	30	0.994891500000449	1	-1	1	15	
15	5	1.51673479999954	1	-1	-1	15	
10	21	0.8183924000004481	1	1	1	15	
15	2	0.8361804000014672	1	-1	-1	15	
16	26	1.0453584999995655	1	-1	1	15	
15	16	2.349179400000139	1	1	-1	15	
16	31	1.0255462999994052	1	-1	1	15	
7	9	2.7632469999989553	1	1	-1	15	
15	15	1.5154665999998542	1	1	-1	15	
12	1	1.4569586999987223	1	-1	-1	15	
13	3	1.279322599999432	1	-1	-1	15	
14	8	0.8779122000014468	1	-1	-1	15	
14	13	1.452817599998525	1	1	-1	15	
16	22	0.7325118000007933	1	1	1	15	
16	17	1.28222359999927	1	1	-1	15	
18	7	0.8181421999997838	1	-1	-1	15	
19	14	3.043972900000881	1	1	-1	15	
6	24	1.7410540000000765	1	1	1	15	
14	6	1.207702400000926	1	-1	-1	15	
10	11	1.332680999999866	1	1	-1	15	
6	10	1.2976481999994576	1	1	1	15	
16	29	1.4560842999999295	1	-1	1	15	
8	12	1.048040800000308	1	1	-1	15	
19	28	1.712466899998617	1	-1	1	15	
19	0	0.7028055999999197	1	-1	1	15	
7	19	1.0932689999990544	1	1	1	15	
8	12	1.0639795000006416	1	1	-1	15	
7	9	0.7363652999993064	1	1	-1	15	
12	1	1.0465057000001252	1	-1	-1	15	
19	28	0.9276301999998395	1	-1	1	15	
14	6	1.4367452999995294	1	-1	-1	15	
14	13	1.4603010999999242	1	1	-1	15	
